fips_txt,breweriesTOTALper10000,brewery_per_1Mpeople,median_HHI_2019,bach_deg_pct_14to18,population2019,perc_hispanic,perc_age_25_39,pop_density_per_mile,change_in_pop_decade,perc_female,
31117,0,0,52033,24.9,494,0.0142,0.1032,0.575103379,-0.0911,0.508,
31121,0,0,53411,17.4,7755,0.0503,0.1685,15.99361493,-0.0116,0.496,
31123,0,0,49982,18.1,4642,0.1521,0.1687,3.260202354,-0.0862,0.489,
31125,0,0,55853,19.8,3519,0.0307,0.1571,7.968154554,-0.0614,0.503,
31127,0,0,55343,28.1,6972,0.0283,0.1754,17.11415821,-0.0396,0.499,
31129,0,0,48624,19.1,4148,0.0304,0.1487,7.211968948,-0.0849,0.504,
31131,0,0,66293,21.8,16012,0.0856,0.1656,26.00908661,0.017,0.502,
31135,0,0,63443,25.8,2891,0.0436,0.1563,3.272824014,-0.0273,0.488,
31139,0,0,67465,22.3,7148,0.0227,0.1661,12.469276,-0.0165,0.494,
31143,0,0,66462,21.1,5213,0.0618,0.1391,11.89245914,-0.037,0.501,
31145,0,0,50260,18.8,10724,0.0562,0.1717,14.95707721,-0.0309,0.501,
31147,0,0,50207,18.2,7865,0.0186,0.1488,14.25231951,-0.0633,0.497,
31149,0,0,53905,20.9,1357,0.0192,0.1474,1.345805589,-0.1245,0.502,
31151,0,0,59937,14.3,14224,0.2655,0.1703,24.77971074,0.0017,0.486,
31155,0,0,71086,25.4,21578,0.024,0.1727,28.76169302,0.037,0.493,
31161,0,0,46159,23.6,5246,0.0606,0.1466,2.149240719,-0.0425,0.507,
31163,0,0,48735,18.2,3001,0.0223,0.134,5.303731876,-0.0503,0.509,
31165,0,0,47983,26.6,1166,0.0532,0.1244,0.564173529,-0.1244,0.483,
31167,0,0,62045,16.6,5920,0.0566,0.1733,13.83342408,-0.0353,0.493,
31169,0,0,52439,19.8,5003,0.0312,0.1453,8.718959511,-0.045,0.504,
31171,0,0,51401,24,722,0.0388,0.151,1.012287658,0.1039,0.494,
31173,0,0,48891,16.7,7224,0.0623,0.179,18.35440465,0.0393,0.505,
31177,0,0,75197,30.3,20729,0.0298,0.1641,53.15700665,0.0239,0.498,
31181,0,0,49518,22.6,3487,0.0545,0.1529,6.065265527,-0.0932,0.503,
31183,0,0,50207,17.3,783,0.0153,0.1328,1.361308247,-0.0447,0.492,
31185,0,0,59749,28.1,13679,0.0525,0.1754,23.89303244,0.001,0.51,
32001,0,0,56335,17.5,24909,0.1448,0.2011,5.052066157,0.0013,0.492,
32005,0,0,76296,28.9,48905,0.1318,0.1487,68.90755355,0.039,0.498,
32009,0,0,50675,16.5,873,0.1924,0.1512,0.24372703,0.1031,0.457,
32011,0,0,71541,11.7,2029,0.1321,0.169,0.485908416,0.0207,0.466,
32013,0,0,73106,16.3,16831,0.2754,0.2044,1.745817263,0.018,0.48,
32015,0,0,81239,11.6,5532,0.2316,0.2039,1.007631002,-0.0439,0.486,
32017,0,0,58782,17.7,5183,0.0781,0.174,0.487435487,-0.0313,0.466,
32019,0,0,59406,14,57510,0.1808,0.1931,28.73794403,0.0962,0.489,
32021,0,0,43771,14.4,4505,0.1319,0.1778,1.200422933,-0.0593,0.505,
32027,0,0,58562,14.8,6725,0.248,0.2263,1.114044532,-0.0042,0.354,
32033,0,0,60086,14.9,9580,0.167,0.2193,1.079357811,-0.047,0.418,
33007,0,0,49156,18.1,31563,0.019,0.1669,17.5869303,-0.0473,0.474,
34031,0,0,76039,28.1,501826,0.4291,0.1992,2718.553791,0.0012,0.512,
34033,0,0,68146,20.9,62385,0.0976,0.179,187.9638083,-0.0593,0.51,
35003,0,0,37190,22.2,3527,0.19,0.0904,0.509410444,-0.0561,0.468,
35005,0,0,43687,17.8,64615,0.5784,0.1928,10.65326799,-0.0159,0.503,
35009,0,0,45623,19.8,48954,0.4342,0.2375,34.84773957,0.0118,0.482,
35011,0,0,34746,9.8,1748,0.4594,0.1505,0.752597387,-0.1568,0.504,
35019,0,0,36554,11.6,4300,0.7865,0.2186,1.418916199,-0.09,0.431,
35023,0,0,37322,14.2,4198,0.5798,0.1653,1.221463423,-0.1658,0.503,
35027,0,0,47254,29.3,19572,0.3437,0.148,4.051258815,-0.0473,0.513,
35029,0,0,32544,12.2,23709,0.6789,0.1763,7.995783067,-0.0585,0.495,
35031,0,0,36404,11.6,71367,0.1422,0.2114,13.09532132,-0.0018,0.518,
35033,0,0,36968,11.2,4521,0.8122,0.1493,2.340941782,-0.0796,0.488,
35035,0,0,43135,19,67490,0.3857,0.2192,10.20533299,0.0547,0.482,
35037,0,0,34596,15.8,8253,0.4601,0.1602,2.871258849,-0.0955,0.513,
35039,0,0,44579,18.5,38921,0.7109,0.1737,6.640860341,-0.034,0.511,
35047,0,0,36986,22.7,27277,0.7758,0.1731,5.784146599,-0.0776,0.504,
35053,0,0,39582,21.2,16637,0.4979,0.1685,2.503054533,-0.0739,0.501,
35057,0,0,39532,15.6,15461,0.4379,0.177,4.62233676,-0.0596,0.474,
35059,0,0,38221,12.7,4059,0.4306,0.2106,1.061525039,-0.1207,0.438,
35061,0,0,54867,17.1,76688,0.6112,0.186,71.92815438,0.0016,0.499,
36025,0,0,51038,21.9,44135,0.0399,0.1518,30.59745986,-0.0871,0.494,
36035,0,0,50061,17.8,53383,0.0349,0.1811,107.7423613,-0.0402,0.503,
36041,0,0,60148,19.3,4416,0.0197,0.1207,2.571369178,-0.0951,0.5,
36051,0,0,60268,25.4,62914,0.039,0.1643,99.58481266,-0.0394,0.498,
36057,0,0,52092,17.5,49221,0.1504,0.1865,122.1234459,-0.0203,0.507,
36117,0,0,61989,22.3,89918,0.0469,0.174,148.9137599,-0.0429,0.503,
37003,0,0,54960,14.7,37497,0.0477,0.18,144.222559,0.008,0.49,
37005,0,0,41420,16.7,11137,0.0985,0.1447,47.37959406,-0.0016,0.504,
37007,0,0,40826,9.6,24446,0.0412,0.203,45.99850974,-0.1023,0.487,
37013,0,0,49410,19.4,46994,0.0802,0.1525,56.81147787,-0.0163,0.525,
37015,0,0,37899,13.4,18947,0.0235,0.1791,27.09539949,-0.1232,0.493,
37017,0,0,42260,15.1,32722,0.0776,0.1591,37.42531407,-0.0754,0.525,
37029,0,0,69610,17.9,10867,0.0301,0.1832,45.17451238,0.0816,0.501,
37033,0,0,51240,15.5,22604,0.0458,0.1718,53.19564532,-0.0493,0.492,
37041,0,0,47126,19.8,13943,0.0374,0.1558,80.84163898,-0.061,0.524,
37043,0,0,47116,22.8,11231,0.0386,0.1278,52.29777743,0.0573,0.514,
37047,0,0,39531,13.1,55508,0.0557,0.1831,59.22160946,-0.0467,0.504,
37059,0,0,63828,22.9,42846,0.0725,0.1537,162.2309309,0.0375,0.512,
37061,0,0,44929,11.1,58741,0.2301,0.1692,71.96720488,0.004,0.512,
37073,0,0,54204,14.4,11562,0.0239,0.1643,33.96143283,-0.0549,0.505,
37075,0,0,45813,13.5,8441,0.0374,0.1591,28.89971549,-0.0498,0.5,
37079,0,0,44648,10.5,21069,0.157,0.2108,79.22821215,-0.0139,0.452,
37083,0,0,38727,14.4,50010,0.0312,0.1747,69.06638162,-0.0936,0.518,
37093,0,0,48420,18.4,55234,0.1393,0.2553,141.3559773,0.1499,0.507,
37117,0,0,39413,16.8,22440,0.0408,0.1566,48.65388743,-0.092,0.53,
37123,0,0,46497,14.7,27173,0.1557,0.1599,55.25662925,-0.023,0.511,
37131,0,0,39777,12.8,19483,0.0263,0.1576,36.30898136,-0.1343,0.51,
37133,0,0,50645,21.4,197938,0.1289,0.2449,259.5077772,0.1019,0.451,
37143,0,0,50804,20.4,13463,0.0275,0.1515,54.48644011,0.0007,0.521,
37149,0,0,53405,31.7,20724,0.059,0.1264,87.15289605,0.0103,0.521,
37153,0,0,40518,13.9,44829,0.0681,0.1802,94.61167825,-0.0404,0.51,
37155,0,0,36366,13.2,130625,0.0922,0.1842,137.6128425,-0.0271,0.518,
37163,0,0,45997,12.8,63531,0.2055,0.1701,67.24707327,0.0016,0.508,
37165,0,0,39197,15.5,34823,0.033,0.183,109.2160768,-0.0383,0.504,
37167,0,0,58303,15.8,62806,0.0444,0.1858,158.9679209,0.0354,0.501,
37169,0,0,52356,13.3,45591,0.0331,0.1609,101.5713245,-0.0397,0.51,
37177,0,0,37680,9.7,4016,0.0936,0.2159,10.32297865,-0.0974,0.436,
37181,0,0,40450,12.9,44535,0.0825,0.1747,175.6686928,-0.0199,0.533,
37185,0,0,37027,15.5,19731,0.0392,0.1616,46.05140318,-0.0629,0.505,
37187,0,0,40157,11.3,11580,0.0564,0.1446,33.26295834,-0.1423,0.528,
37191,0,0,45634,19.5,123131,0.1245,0.1947,222.625012,0.0041,0.513,
37193,0,0,45250,15.5,68412,0.0691,0.1616,90.69865487,-0.0136,0.509,
37197,0,0,50929,11.3,37667,0.1152,0.1654,112.4962294,-0.0196,0.505,
37199,0,0,47664,20,18069,0.0552,0.1573,57.80285799,0.0139,0.508,
38001,0,0,55880,28.6,2216,0.0158,0.1525,2.243780243,-0.0573,0.505,
38003,0,0,60689,27.2,10415,0.0221,0.1624,6.98265031,-0.0625,0.496,
38005,0,0,45709,15.6,6832,0.0407,0.1692,4.919680739,0.0252,0.491,
38007,0,0,69528,26.3,928,0.0259,0.1983,0.807762177,0.1563,0.458,
38009,0,0,62904,23.7,6282,0.0224,0.1544,3.765236712,-0.0234,0.484,
38011,0,0,65411,24.3,3024,0.0546,0.1647,2.602841952,-0.042,0.498,
38013,0,0,67545,22.3,2115,0.0298,0.1797,1.916510809,0.0695,0.478,
38019,0,0,63484,21.2,3762,0.0144,0.1409,2.526950444,-0.0614,0.486,
38021,0,0,57490,26.7,4872,0.0345,0.1531,4.30590294,-0.0856,0.497,
38023,0,0,61506,18.4,2264,0.0287,0.1568,1.795705219,0.0852,0.477,
38025,0,0,75723,21,4424,0.0563,0.2116,2.202682652,0.2007,0.464,
38027,0,0,54465,24.3,2287,0.0433,0.1544,3.629173669,-0.0429,0.508,
38029,0,0,53073,16.5,3241,0.0114,0.1271,2.145739472,-0.0953,0.493,
38031,0,0,54917,24.1,3210,0.0231,0.1601,5.051514431,-0.0414,0.499,
38033,0,0,58370,28.1,1761,0.0335,0.1528,1.759616941,0.046,0.503,
38037,0,0,41841,17.4,2274,0.0145,0.1302,1.370590409,-0.0528,0.496,
38039,0,0,56527,25.9,2231,0.013,0.1331,3.147506754,-0.0847,0.489,
38041,0,0,54600,14.4,2499,0.0276,0.1765,2.207166269,0.0088,0.518,
38043,0,0,50570,17.9,2480,0.0472,0.1581,1.835420507,0.0181,0.473,
38045,0,0,56059,24,4046,0.0171,0.1377,3.530716624,-0.023,0.484,
38047,0,0,51496,16.4,1850,0.0259,0.1303,1.863382815,-0.0757,0.482,
38049,0,0,59661,19.8,5745,0.0198,0.1664,3.065710258,0.0609,0.483,
38051,0,0,47349,16.8,2497,0.026,0.131,2.56172716,-0.1249,0.509,
38055,0,0,67453,20.5,9450,0.0257,0.156,4.476814365,0.0516,0.493,
38057,0,0,83341,21.6,8187,0.0302,0.1666,7.8497963,-0.0289,0.486,
38061,0,0,69040,20.6,10545,0.0894,0.2316,5.777138856,0.2724,0.462,
38063,0,0,56098,22.7,2879,0.0462,0.1525,2.932443788,-0.0858,0.49,
38065,0,0,72919,18.7,1959,0.0204,0.1526,2.711377405,0.0577,0.481,
38067,0,0,59970,20.4,6801,0.0341,0.1744,6.079410455,-0.09,0.467,
38069,0,0,56753,19.2,3975,0.0201,0.1487,3.90241508,-0.0961,0.492,
38071,0,0,60710,26.1,11519,0.0321,0.1754,9.705490313,0.0059,0.49,
38073,0,0,66422,19.7,5218,0.0251,0.1554,6.050858287,-0.0458,0.481,
38075,0,0,84986,17.8,2327,0.0275,0.1654,2.653203398,-0.0615,0.475,
38077,0,0,62837,21.6,16177,0.0357,0.172,11.26705433,-0.0089,0.484,
38079,0,0,45296,20,14176,0.0207,0.1789,15.69740853,0.0169,0.501,
38081,0,0,67551,17.5,3898,0.0336,0.1665,4.540408823,0.0177,0.467,
38083,0,0,58725,10.9,1315,0.0137,0.1232,1.352353352,-0.0046,0.496,
38085,0,0,37133,16.2,4230,0.0511,0.1809,3.866212592,0.0182,0.499,
38087,0,0,52695,26.5,750,0.0413,0.148,0.617323581,0.0307,0.48,
38089,0,0,68759,22.9,31489,0.0569,0.2444,23.59194896,0.2315,0.483,
38091,0,0,67661,27.5,1890,0.0222,0.1481,2.653693056,-0.045,0.484,
38093,0,0,60297,23.5,20704,0.0261,0.1828,9.318889295,-0.0191,0.488,
38095,0,0,53024,18.2,2189,0.027,0.1466,2.136524814,-0.026,0.491,
38097,0,0,69443,26.8,8036,0.0371,0.17,9.323057397,-0.0106,0.49,
38099,0,0,59153,16.8,10641,0.1195,0.1605,8.300758777,-0.0449,0.489,
38103,0,0,56167,22.1,3834,0.0117,0.1299,3.01641088,-0.0973,0.498,
38105,0,0,84606,24.8,37589,0.09,0.2703,18.09424372,0.4041,0.461,
39001,0,0,43145,12.9,27698,0.0104,0.1641,47.43888591,-0.0308,0.504,
39003,0,0,58271,17.8,102351,0.0334,0.1837,254.2907259,-0.0389,0.495,
39013,0,0,50166,16.2,67006,0.0113,0.1874,125.9205944,-0.0507,0.489,
39021,0,0,62077,14.9,38885,0.0169,0.1744,90.71101479,-0.0312,0.501,
39033,0,0,49484,14.8,41494,0.018,0.1664,103.2738821,-0.0552,0.512,
39047,0,0,51023,16.1,28525,0.0228,0.1793,70.19689583,-0.0177,0.508,
39059,0,0,48283,14.2,38875,0.0115,0.1757,74.43695979,-0.0312,0.5,
39067,0,0,50137,10.1,15040,0.012,0.1586,37.38141219,-0.0548,0.504,
39071,0,0,47126,12.6,43161,0.0128,0.1717,78.03697088,-0.0099,0.508,
39077,0,0,56704,13.6,58266,0.069,0.1777,118.5485102,-0.0233,0.505,
39081,0,0,47652,15.3,65325,0.0164,0.1639,159.9812896,-0.0671,0.514,
39087,0,0,46433,14.3,59463,0.01,0.1815,131.1574847,-0.0502,0.513,
39097,0,0,65696,16.9,44731,0.0225,0.2089,96.01502549,0.029,0.456,
39111,0,0,48231,11.9,13654,0.0081,0.1568,29.96131405,-0.0724,0.497,
39115,0,0,46883,11.3,14508,0.01,0.1653,34.83957418,-0.0376,0.501,
39121,0,0,50788,10.3,14424,0.007,0.1373,36.24011336,-0.0153,0.414,
39125,0,0,58100,14.1,18672,0.0487,0.1696,44.83740677,-0.0504,0.504,
39127,0,0,51875,12.3,36134,0.0087,0.18,88.57002091,0.0021,0.499,
39129,0,0,63931,18.6,58457,0.0145,0.2029,116.6061597,0.0472,0.475,
39131,0,0,46255,13.8,27772,0.0115,0.174,63.07775471,-0.0337,0.506,
39135,0,0,62128,15.8,40882,0.01,0.1692,96.39253042,-0.034,0.504,
39137,0,0,73454,20.3,33861,0.0656,0.1705,70.17503865,-0.0188,0.5,
39141,0,0,54728,16.6,76666,0.0138,0.1902,111.2410547,-0.0182,0.478,
39143,0,0,58415,16,58518,0.1015,0.1765,143.2674016,-0.0415,0.505,
39149,0,0,64304,17.4,48590,0.016,0.1732,119.1880787,-0.0171,0.498,
39157,0,0,54150,15.8,91987,0.0319,0.1761,162.0527944,-0.0065,0.507,
39159,0,0,91597,33,58988,0.0199,0.21,136.6316911,0.1134,0.52,
39161,0,0,55361,16.2,28275,0.0373,0.1766,69.10533339,-0.0166,0.507,
39163,0,0,46301,11.5,13085,0.0089,0.169,31.73198176,-0.0267,0.497,
39175,0,0,61733,15.7,21772,0.0336,0.174,53.51160704,-0.0387,0.502,
40001,0,0,39589,11.6,22194,0.0709,0.1807,38.70076742,-0.022,0.5,
40003,0,0,57497,20.2,5702,0.0598,0.188,6.580838012,0.0105,0.403,
40005,0,0,41872,15,13758,0.0363,0.1973,14.10329087,-0.0308,0.479,
40007,0,0,55397,19.7,5311,0.2593,0.1608,2.926699701,-0.0612,0.495,
40009,0,0,50512,17.3,21859,0.1471,0.2256,24.23916479,-0.0119,0.465,
40011,0,0,50574,16.6,9429,0.1254,0.1583,10.15592014,-0.2666,0.502,
40015,0,0,45755,16.3,28762,0.1333,0.1986,22.50038919,-0.0291,0.472,
40019,0,0,51895,20.6,48111,0.0766,0.1912,58.51673914,0.0115,0.512,
40021,0,0,45544,25,48657,0.073,0.1833,64.92724924,0.0343,0.512,
40023,0,0,37131,12.3,14672,0.0476,0.1617,19.04571517,-0.0363,0.52,
40025,0,0,47602,22.6,2137,0.233,0.1469,1.164743958,-0.1582,0.491,
40029,0,0,41273,17.6,5495,0.0437,0.1583,10.63516825,-0.0783,0.501,
40031,0,0,51184,22.5,120749,0.1351,0.2356,112.9247807,-0.0277,0.481,
40033,0,0,46450,13.2,5666,0.0837,0.1657,8.955922194,-0.093,0.508,
40035,0,0,42978,14.8,14142,0.0395,0.1774,18.57480226,-0.0627,0.488,
40037,0,0,54737,16.3,71522,0.046,0.1825,75.27514337,0.0217,0.505,
40039,0,0,51803,25.5,29003,0.1886,0.1918,29.33100867,0.0529,0.503,
40041,0,0,44602,17.6,43009,0.0389,0.1551,58.26380394,0.0354,0.506,
40043,0,0,56316,24.5,4891,0.0759,0.1793,4.893564228,0.0166,0.51,
40045,0,0,54013,20,3859,0.0726,0.1519,3.133538771,-0.0757,0.51,
40047,0,0,58381,22.4,61056,0.1321,0.2064,57.68347779,0.0078,0.498,
40049,0,0,46786,14.5,27711,0.0949,0.1847,34.54715685,0.0049,0.506,
40051,0,0,63647,19.7,55834,0.0604,0.187,50.73525871,0.0609,0.5,
40053,0,0,60303,23.1,4333,0.0584,0.1669,4.329229241,-0.0448,0.504,
40055,0,0,38641,13.5,5712,0.1196,0.2302,8.934436999,-0.0923,0.423,
40057,0,0,37988,21.3,2653,0.2997,0.1689,4.938625524,-0.1014,0.515,
40059,0,0,40265,22,3688,0.2261,0.173,3.549508815,0.0008,0.494,
40061,0,0,41643,14.7,12627,0.0474,0.1745,21.90206428,-0.0112,0.501,
40063,0,0,37631,12.9,13279,0.0591,0.2074,16.50288884,-0.0545,0.459,
40065,0,0,48430,20.9,24530,0.2517,0.2172,30.56122773,-0.0781,0.503,
40067,0,0,39785,13.9,6002,0.1126,0.1679,7.909524111,-0.0783,0.5,
40069,0,0,41805,17.2,11085,0.0567,0.1716,17.24111115,0.0115,0.505,
40073,0,0,68839,23.6,15765,0.1633,0.184,17.55253234,0.0464,0.502,
40075,0,0,39788,17.4,8708,0.1187,0.168,8.5774005,-0.0847,0.501,
40077,0,0,42014,17.2,10073,0.0423,0.167,13.94997784,-0.1073,0.495,
40079,0,0,42378,15.1,49853,0.0719,0.183,31.36959528,-0.0107,0.498,
40081,0,0,51012,15.1,34877,0.0359,0.175,36.62342463,0.0173,0.502,
40083,0,0,66625,27.6,48011,0.0673,0.1805,64.54531522,0.1284,0.504,
40085,0,0,51481,14.5,10253,0.1621,0.1877,19.94766486,0.081,0.499,
40087,0,0,75009,24.2,40474,0.0829,0.188,70.91979863,0.1475,0.505,
40089,0,0,40803,13.2,32832,0.062,0.1802,17.74697906,-0.0097,0.508,
40091,0,0,40614,14.2,19596,0.0294,0.151,31.68330919,-0.0335,0.506,
40093,0,0,59690,19.4,7629,0.1011,0.1638,7.988582055,0.0134,0.512,
40095,0,0,45005,15.7,16931,0.1815,0.1589,45.62628005,0.0644,0.512,
40097,0,0,49293,14.6,41100,0.0379,0.1802,62.71113512,-0.0039,0.501,
40099,0,0,50965,18.5,14073,0.0697,0.1736,33.7921231,0.0416,0.497,
40101,0,0,43392,19.5,67997,0.0658,0.1917,83.9003023,-0.044,0.513,
40103,0,0,56307,21.1,11131,0.0412,0.1728,15.2084657,-0.0386,0.507,
40105,0,0,47456,10.7,10076,0.0328,0.1795,17.80913682,-0.0457,0.499,
40107,0,0,39265,11.6,11993,0.0403,0.1904,19.38836052,-0.0165,0.455,
40111,0,0,41725,14.1,38465,0.0441,0.1784,55.15889461,-0.0417,0.507,
40113,0,0,50667,17.6,46963,0.0384,0.176,20.90628475,-0.0108,0.498,
40115,0,0,41530,14.1,31127,0.0588,0.1757,66.11217427,-0.0232,0.509,
40117,0,0,47646,16.1,16376,0.0321,0.1683,28.83327024,-0.0123,0.502,
40121,0,0,47215,15.5,43654,0.0531,0.1958,33.43950264,-0.05,0.491,
40123,0,0,49510,28.1,38284,0.0553,0.2021,53.14011674,0.0207,0.513,
40125,0,0,52747,18.3,72592,0.0537,0.193,92.1601885,0.0434,0.519,
40127,0,0,37718,15,11096,0.0429,0.1662,7.949357947,-0.0429,0.51,
40129,0,0,59286,18.5,3583,0.0742,0.1627,3.13985362,-0.0179,0.502,
40133,0,0,40725,14.1,24258,0.0533,0.1696,38.33214556,-0.0505,0.51,
40135,0,0,43038,13.3,41569,0.0427,0.1753,61.74185432,-0.0198,0.507,
40137,0,0,47826,17.4,43143,0.082,0.1797,49.57575117,-0.0442,0.516,
40139,0,0,56014,22.3,19983,0.4698,0.2022,9.789536958,-0.0329,0.468,
40141,0,0,41251,17.7,7250,0.2806,0.1646,8.322485404,-0.1023,0.493,
40149,0,0,50823,20.4,10916,0.1004,0.186,10.88153817,-0.0653,0.505,
40151,0,0,40684,30.6,8793,0.0753,0.2052,6.835067558,-0.0097,0.465,
40153,0,0,73253,19.8,20211,0.1343,0.2112,16.26772076,0.0064,0.473,
41021,0,0,61205,20.2,1912,0.0737,0.1417,1.586973537,0.0214,0.495,
41031,0,0,52543,18.4,24658,0.1993,0.1876,13.84670244,0.1191,0.483,
41037,0,0,47867,15.4,7869,0.0862,0.1595,0.966828292,-0.0033,0.469,
41053,0,0,69757,30.1,86085,0.1449,0.185,116.2074928,0.1241,0.511,
41055,0,0,60035,19.5,1780,0.0691,0.1798,2.160996681,0.0084,0.48,
41061,0,0,54264,24.8,26835,0.0517,0.1785,13.17633357,0.0405,0.505,
41069,0,0,42747,14,1332,0.0586,0.1201,0.776790072,-0.0818,0.514,
42005,0,0,56259,16.2,64735,0.0081,0.1618,99.1039539,-0.065,0.502,
42023,0,0,43704,15.9,4447,0.0151,0.1345,11.22325108,-0.1435,0.5,
42025,0,0,59985,16.8,64182,0.053,0.1668,168.2535521,-0.0166,0.502,
42035,0,0,50777,19,38632,0.0163,0.1641,43.50528838,-0.0157,0.509,
42053,0,0,41267,7.4,7247,0.0679,0.2413,16.96454698,-0.0647,0.311,
42057,0,0,56357,13.4,14530,0.0128,0.161,33.20755752,-0.0217,0.497,
42059,0,0,56599,18.2,36233,0.0159,0.1817,62.91008405,-0.0677,0.479,
42061,0,0,54323,16.9,45144,0.0207,0.185,51.6144375,-0.017,0.467,
42065,0,0,50789,16.4,43425,0.0095,0.1701,66.55896657,-0.0409,0.502,
42067,0,0,57837,14.2,24763,0.0426,0.1677,63.27584004,0.0051,0.498,
42087,0,0,50571,12.5,46138,0.0169,0.167,112.249441,-0.0118,0.512,
42103,0,0,66595,28,55809,0.1158,0.1468,102.4091632,-0.028,0.493,
42105,0,0,49054,15.5,16526,0.0148,0.1525,15.28313002,-0.0563,0.501,
42113,0,0,51718,17.3,6066,0.0183,0.1469,13.48179757,-0.0597,0.477,
42121,0,0,53619,17.6,50668,0.011,0.158,75.14341138,-0.0852,0.505,
42123,0,0,52592,19.3,39191,0.0115,0.158,44.32694102,-0.067,0.499,
42131,0,0,60419,19.6,26794,0.0201,0.166,67.43614783,-0.0553,0.498,
44001,0,0,87926,47.1,48479,0.0325,0.1569,2006.248965,-0.0288,0.517,
45001,0,0,46499,15.9,24527,0.0164,0.1606,50.00570865,-0.0363,0.516,
45005,0,0,32147,9.4,8688,0.0371,0.2034,21.28942145,-0.1992,0.48,
45007,0,0,54496,21.4,202558,0.0399,0.1832,283.1292125,0.0762,0.519,
45009,0,0,35364,18.7,14066,0.0227,0.151,35.75768361,-0.1366,0.521,
45011,0,0,36675,11.5,20866,0.0267,0.1708,38.04935512,-0.0841,0.521,
45015,0,0,68690,23.8,227907,0.0698,0.2185,207.4036931,0.2197,0.504,
45017,0,0,47090,19.2,14553,0.0391,0.1587,38.18171801,-0.0427,0.52,
45021,0,0,46905,13.8,57300,0.0463,0.1861,145.9281463,0.0342,0.514,
45023,0,0,45400,13.7,32244,0.0225,0.1781,55.53020113,-0.0278,0.519,
45025,0,0,42441,10.1,45650,0.046,0.1733,57.12855489,-0.0237,0.514,
45027,0,0,39900,15.5,33745,0.0322,0.1642,55.59894289,-0.0363,0.51,
45029,0,0,40808,15.2,37677,0.0326,0.1738,35.66239561,-0.0322,0.52,
45031,0,0,44007,17.2,66618,0.0217,0.1732,118.7162859,-0.031,0.529,
45033,0,0,35483,11.1,30479,0.0283,0.1823,75.28058251,-0.0519,0.527,
45037,0,0,52591,17.8,27260,0.062,0.204,54.47576568,0.0101,0.464,
45039,0,0,42496,17,22347,0.0236,0.1592,32.56265327,-0.072,0.522,
45043,0,0,53747,27.2,62680,0.0317,0.1388,77.04533358,0.0402,0.527,
45049,0,0,37560,11.4,19222,0.0417,0.1975,34.33137583,-0.0972,0.489,
45055,0,0,56318,19.9,66551,0.0486,0.1789,91.5971383,0.0729,0.518,
45059,0,0,47038,15.4,67493,0.053,0.1797,94.5539672,0.0142,0.517,
45061,0,0,37710,12.3,16828,0.0255,0.1958,41.025491,-0.1421,0.495,
45065,0,0,48645,20.2,9463,0.0144,0.1472,26.34978977,-0.0814,0.461,
45067,0,0,35138,14.4,30657,0.0291,0.1726,62.66416204,-0.0784,0.542,
45069,0,0,34532,9.4,26118,0.0342,0.2084,54.44948027,-0.1078,0.478,
45071,0,0,50773,17.1,38440,0.0784,0.1646,61.01228975,0.0242,0.512,
45075,0,0,38736,19.5,86175,0.0237,0.1724,77.90879856,-0.0734,0.533,
45077,0,0,52949,24.5,126884,0.0394,0.1739,255.6047759,0.0604,0.502,
45081,0,0,49493,16.1,20473,0.1585,0.1766,45.21641953,0.0292,0.497,
45085,0,0,49611,18.5,106721,0.0419,0.2025,160.4667807,-0.0069,0.519,
45087,0,0,42851,12.1,27316,0.0176,0.1672,53.12629456,-0.0602,0.527,
45089,0,0,34409,12.7,30368,0.0226,0.1753,32.50838455,-0.1335,0.525,
46003,0,0,56360,20.6,2751,0.0716,0.1738,3.883262166,0.0149,0.471,
46005,0,0,51844,20.1,18453,0.1072,0.1793,14.6602474,0.0572,0.494,
46007,0,0,36345,18.4,3365,0.0618,0.1819,2.840359953,-0.0196,0.507,
46009,0,0,52660,18.4,6901,0.031,0.2011,12.24230576,-0.0245,0.408,
46015,0,0,65008,24.8,5297,0.0323,0.158,6.481572121,0.0079,0.501,
46017,0,0,26671,9.4,1962,0.0535,0.1891,4.1622117,0.0255,0.506,
46019,0,0,50105,20.6,10429,0.0376,0.174,4.635319185,0.0306,0.49,
46021,0,0,56043,28.8,1376,0.0269,0.1257,1.875484716,-0.0654,0.483,
46023,0,0,51340,17.5,9292,0.0371,0.1562,8.466615094,0.0175,0.496,
46025,0,0,54158,18.6,3736,0.0351,0.1767,3.901403921,0.012,0.487,
46027,0,0,51039,48.4,14070,0.0316,0.176,34.13515776,0.0146,0.501,
46031,0,0,32848,17,4086,0.0529,0.175,1.654457317,0.0088,0.503,
46035,0,0,57367,23.9,19775,0.0371,0.1873,45.40184362,0.0137,0.5,
46037,0,0,51516,20.6,5424,0.0249,0.1403,5.276942175,-0.0527,0.492,
46039,0,0,65217,23.6,4351,0.0391,0.1705,6.98747041,-0.003,0.48,
46041,0,0,47640,16,5892,0.0496,0.185,2.558964323,0.1003,0.505,
46043,0,0,56030,16.9,2921,0.0202,0.1393,6.76467455,-0.0277,0.501,
46045,0,0,59905,25.5,3829,0.0222,0.157,3.400665745,-0.0632,0.5,
46047,0,0,49965,21.5,6713,0.0384,0.1341,3.858234454,-0.0568,0.495,
46049,0,0,49198,28.9,2299,0.01,0.1522,2.341736695,-0.0283,0.499,
