,0,1,2,3,4,5,6,7,8,9
1235,64319,63.29233146,0.0032,0.503,0.031,2.9,0.1705,81.16883117,0.23,1
1236,67390,31.04985706,-0.0004,0.497,0.02,2.9,0.168,84.46659346,0.243,0
1237,57247,20.89964767,0.0094,0.465,0.037,3.9,0.1827,96.88514266,0.144,0
1238,71098,152.3323641,0.0128,0.5,0.073,3.1,0.1817,35.39029598,0.248,1
1239,66460,623.4089489,0.0185,0.505,0.135,4,0.1949,17.69274774,0.257,1
1240,59758,261.278853,0.0286,0.512,0.021,2.9,0.191,67.78741866,0.343,1
1241,59128,26.30258149,-0.0103,0.494,0.043,2.7,0.1638,60.0060006,0.189,0
1242,60728,31.39231808,-0.0417,0.493,0.017,3.7,0.153,36.24107564,0.183,0
1243,61326,134.0747129,-0.0312,0.5,0.044,3.4,0.1633,25.32254593,0.199,0
1244,66092,87.8275036,0.012,0.498,0.03,2.9,0.1852,29.47852489,0.256,0
1245,54404,28.83487798,-0.0347,0.497,0.02,4.6,0.1538,24.78314746,0.15,0
1246,53505,3917.639456,-0.0021,0.516,0.156,4,0.2339,32.77905017,0.305,1
1247,60296,51.34794888,0.0342,0.493,0.049,3,0.1827,21.62021923,0.199,0
1248,62765,31.98199412,-0.0113,0.498,0.017,4.3,0.1479,56.18766681,0.271,0
1249,66994,294.7109359,0.0596,0.5,0.046,3,0.2029,15.96721399,0.289,0
1250,90446,382.7962433,0.0317,0.508,0.031,2.9,0.1578,22.4162473,0.484,0
1251,75368,74.51703535,0.0406,0.502,0.023,3.4,0.1692,46.77924873,0.282,0
1252,63910,47.90461748,-0.0096,0.496,0.019,4.1,0.1576,45.67983007,0.204,0
1253,58248,88.38997901,0.0106,0.495,0.034,3.3,0.1765,70.64940937,0.32,1
1254,61691,590.4072469,0.0046,0.504,0.136,4.1,0.1835,15.28187417,0.247,0
1255,51295,29.43268885,-0.0446,0.495,0.025,3.2,0.1476,57.96429399,0.189,0
1256,61624,227.4675482,0.0185,0.507,0.091,3.7,0.1869,12.2433488,0.218,0
1257,87098,125.5480536,0.0699,0.5,0.026,3.4,0.1849,66.16163287,0.337,1
1258,63752,77.55667937,0.0383,0.502,0.054,2.9,0.1834,15.51782999,0.238,0
1259,53908,13.16943781,0.0001,0.488,0.029,4.8,0.1366,60.39376736,0.232,0
1260,58982,45.79662888,-0.0257,0.496,0.029,3.2,0.1609,24.45047556,0.161,0
1261,62108,225.597293,-0.0014,0.496,0.067,2.7,0.1795,34.6800763,0.239,0
1262,61687,40.45077186,0.0281,0.494,0.09,3.6,0.1698,67.4559007,0.194,0
1263,56272,38.93736443,0.034,0.496,0.016,3.3,0.1498,32.44435793,0.218,0
1264,55576,25.91045571,0.0345,0.492,0.028,4.3,0.1193,45.05519261,0.271,0
1265,64682,187.1067341,0.0158,0.5,0.112,3.3,0.1589,28.8828128,0.283,0
1266,81928,315.841775,0.0305,0.503,0.033,2.9,0.1684,14.7022068,0.307,0
1267,91070,735.4751135,0.0354,0.508,0.049,2.9,0.1697,17.31824502,0.438,0
1268,59643,395.6551059,0.0286,0.497,0.044,3,0.1975,34.90259268,0.273,0
1269,57325,92.04076075,-0.024,0.508,0.032,3.8,0.1694,13.69881779,0.216,0
1270,52216,9.097205324,0.0664,0.482,0.097,3.1,0.2146,77.16049383,0.499,1
1271,83997,9.648929385,0.0045,0.486,0.089,3.7,0.2256,64.73748948,0.192,0
1272,61626,1.873992254,-0.0733,0.468,0.185,3.3,0.2081,67.56756757,0.203,0
1273,72481,3.248502955,-0.0008,0.489,0.084,2.7,0.1849,144.6968601,0.172,0
1274,57953,4.275021249,-0.022,0.497,0.07,4.4,0.1799,50.94113752,0.235,0
1275,52344,2.201994719,-0.0904,0.495,0.045,3.5,0.1473,226.6032178,0.231,0
1276,57224,2.032905384,-0.0147,0.496,0.05,3.6,0.1576,118.4132623,0.288,0
1277,69613,37.04514519,0.078,0.493,0.149,3.5,0.2158,30.15075377,0.287,1
1278,66104,14.95369594,0.0552,0.496,0.087,3.9,0.2172,12.52222695,0.227,0
1279,59494,4.205369055,0.0339,0.502,0.055,4,0.17,102.7608413,0.321,0
1280,64030,12.07808421,0.0449,0.499,0.044,3.5,0.1762,98.40905363,0.3,0
1281,80639,4.061036293,-0.0346,0.485,0.16,3.9,0.215,47.23330893,0.22,0
1282,98837,5.872784534,0.0925,0.483,0.151,2.7,0.2542,170.4739175,0.574,0
1283,70756,9.718132827,-0.0441,0.495,0.093,3.9,0.1873,49.44131316,0.154,0
