Index,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39
3654,FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,11,2.8,0.2064
3655,FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,11,2.8,0.2064
3656,FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,11,2.8,0.2064
3657,FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,11,3.3,0.2282
3658,FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,11,3.3,0.2282
3659,FALSE,57655,57655,21.18916722,-0.0224,0.498,0.066,1,2.6,0.1532
3660,FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,11,2.8,0.2064
3661,FALSE,61420,61420,16.73613813,-0.017,0.499,0.058,1,2.6,0.1709
3662,FALSE,84016,84016,783.2796351,0.1515,0.499,0.101,2,2.9,0.2207
3663,FALSE,57371,57371,112.3086864,0.0448,0.494,0.29,1,3.5,0.1954
3664,FALSE,47981,47981,7.31980396,-0.0245,0.501,0.034,1,3.2,0.1558
3665,FALSE,55182,55182,55.6800267,0,0.502,0.11,2,3.2,0.1759
3666,FALSE,61383,61383,380.9811497,0.1056,0.498,0.074,11,2.8,0.2064
3667,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3668,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3669,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3670,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3671,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3672,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3673,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3674,FALSE,58126,58126,386.5285977,0.0115,0.487,0.248,2,3.9,0.1936
3675,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3676,FALSE,63942,63942,144.5597362,0.1252,0.517,0.071,2,3.8,0.1817
3677,FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,11,3.3,0.2282
3678,FALSE,67264,67264,1739.43767,0.0949,0.507,0.129,11,3.3,0.2282
3679,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3680,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3681,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3682,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3683,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3684,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3685,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3686,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3687,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3688,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3689,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3690,FALSE,83287,83287,3.073879456,0.075,0.48,0.247,1,3,0.2211
3691,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3692,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3693,FALSE,62131,62131,287.2375112,0.1392,0.501,0.316,17,4,0.2212
3694,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3695,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3696,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3697,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3698,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3699,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3700,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798
3701,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3702,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798
3703,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3704,FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,6,2.5,0.1386
3705,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
3706,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3707,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3708,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3709,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3710,FALSE,71733,71733,74.81618808,0.1063,0.495,0.25,20,3.2,0.2192
3711,FALSE,88003,88003,15.68157614,0.0274,0.488,0.08,1,3.7,0.1302
3712,FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,3,2.3,0.1959
3713,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
3714,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
3715,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3716,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798
3717,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
3718,FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,3,2.3,0.1959
3719,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3720,FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,6,2.5,0.1386
3721,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3722,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3723,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3724,FALSE,71486,71486,354.0429568,0.0573,0.509,0.028,3,2.3,0.1959
3725,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798
3726,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3727,FALSE,68752,68752,153.1686622,0.0198,0.506,0.018,1,2.5,0.1632
3728,FALSE,59339,59339,48.51824199,0.0792,0.505,0.086,10,3.7,0.1843
3729,FALSE,63518,63518,80.29956469,-0.0138,0.505,0.017,2,2.3,0.1722
3730,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3731,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3732,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3733,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
3734,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3735,FALSE,82862,82862,475.9804095,0.0391,0.503,0.073,11,2.6,0.2042
3736,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538
3737,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
3738,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462
3739,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3740,FALSE,63518,63518,80.29956469,-0.0138,0.505,0.017,2,2.3,0.1722
3741,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3742,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3743,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3744,FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,6,2.5,0.1386
3745,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3746,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3747,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3748,FALSE,64495,64495,52.53146679,0.0223,0.506,0.016,6,2.5,0.1386
3749,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3750,FALSE,65326,65326,107.6684686,-0.0136,0.51,0.02,6,2.6,0.1798
3751,FALSE,91416,91416,445.8904307,0.047,0.505,0.033,18,2.7,0.1811
3752,FALSE,75800,75800,162.0687366,0.0327,0.506,0.023,9,2.3,0.1871
3753,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3754,FALSE,62468,62468,52.60339582,0.0085,0.506,0.025,7,2.2,0.1767
3755,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618
3756,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3757,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068
3758,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3759,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068
3760,FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3,3.3,0.1697
3761,FALSE,112722,112722,1089.860278,0.0167,0.511,0.152,2,3,0.1738
3762,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181
3763,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
3764,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027
3765,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538
3766,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
3767,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3768,FALSE,112722,112722,1089.860278,0.0167,0.511,0.152,2,3,0.1738
3769,FALSE,54179,54179,309.1297759,-0.0493,0.491,0.318,2,5.5,0.2098
3770,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181
3771,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181
3772,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
3773,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3774,FALSE,54179,54179,309.1297759,-0.0493,0.491,0.318,2,5.5,0.2098
3775,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
3776,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538
3777,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3778,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973
3779,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538
3780,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
3781,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462
3782,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082
3783,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
3784,FALSE,83998,83998,294.93329,-0.0325,0.51,0.102,3,3.3,0.1697
3785,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027
3786,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068
3787,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068
3788,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082
3789,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068
3790,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764
3791,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082
3792,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618
3793,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722
3794,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722
3795,FALSE,77738,77738,14556.75348,0.0567,0.502,0.427,2,3.3,0.3012
3796,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
3797,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3798,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
3799,FALSE,100281,100281,270.6824864,-0.0625,0.503,0.092,2,3.4,0.1698
3800,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3801,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618
3802,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082
3803,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618
3804,FALSE,64522,64522,6330.420245,0.0188,0.519,0.238,6,4.5,0.2082
3805,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764
3806,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3807,FALSE,87996,87996,905.6877999,0.0115,0.514,0.067,7,3.7,0.1875
3808,FALSE,92770,92770,2670.846902,0.0184,0.506,0.221,4,3.1,0.2027
3809,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3810,FALSE,100281,100281,270.6824864,-0.0625,0.503,0.092,2,3.4,0.1698
3811,FALSE,75627,75627,965.6557689,0.0504,0.517,0.095,5,3.7,0.1618
3812,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3813,FALSE,117275,117275,290.7093888,-0.032,0.507,0.07,4,2.8,0.1462
3814,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722
3815,FALSE,66565,66565,366.0694044,-0.0568,0.513,0.081,6,7.2,0.1538
3816,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
3817,FALSE,77738,77738,14556.75348,0.0567,0.502,0.427,2,3.3,0.3012
3818,FALSE,102579,102579,1319.974914,-0.0187,0.513,0.111,12,3.2,0.1649
3819,FALSE,107971,107971,4000.712419,0.0291,0.514,0.21,5,2.9,0.181
3820,FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3,3.2,0.187
3821,FALSE,116328,116328,1068.816999,-0.0009,0.508,0.139,4,2.8,0.1722
3822,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3823,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
3824,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3825,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3826,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899
3827,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
3828,FALSE,40436,40436,5.876223708,-0.0202,0.488,0.385,1,6.3,0.2105
3829,FALSE,73168,73168,2288.999968,-0.0142,0.517,0.176,8,4,0.2068
3830,FALSE,79475,79475,1636.243804,0.0025,0.511,0.185,3,3.2,0.187
3831,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764
3832,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973
3833,FALSE,88443,88443,557.6789185,-0.0076,0.508,0.085,8,3.3,0.1898
3834,FALSE,62678,62678,474.4792192,-0.0413,0.516,0.194,5,5.1,0.1764
3835,FALSE,79953,79953,5408.98352,0.0357,0.511,0.328,4,3.7,0.1973
3836,FALSE,46201,46201,22.48439934,-0.0491,0.505,0.206,2,5.7,0.2033
3837,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
3838,FALSE,122001,122001,177.4254124,0.0733,0.489,0.185,2,3.2,0.1964
3839,FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,3,4.7,0.1581
3840,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3841,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3842,FALSE,38162,38162,0.294056483,-0.112,0.49,0.469,1,5.1,0.136
3843,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3844,FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,3,4.7,0.1581
3845,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899
3846,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913
3847,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3848,FALSE,63012,63012,16.18562984,0.0893,0.486,0.601,1,3.9,0.217
3849,FALSE,42754,42754,3.177437295,-0.1515,0.492,0.492,3,4.7,0.1581
3850,FALSE,43032,43032,14.85309404,-0.0065,0.511,0.565,3,6,0.156
3851,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
3852,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913
3853,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3854,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3855,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3856,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3857,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913
3858,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3859,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3860,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3861,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3862,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899
3863,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3864,FALSE,43175,43175,6.814880257,-0.0932,0.508,0.504,1,4.8,0.1462
3865,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3866,FALSE,63671,63671,13.99996073,0.0792,0.494,0.505,3,3.1,0.2131
3867,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913
3868,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3869,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3870,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3871,FALSE,44928,44928,7.558946503,-0.0728,0.503,0.432,1,4.5,0.1868
3872,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
3873,FALSE,61791,61791,78.74562562,0.0412,0.516,0.509,9,3.9,0.1687
3874,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3875,FALSE,43618,43618,57.30646609,0.0411,0.51,0.688,5,5.7,0.1913
3876,FALSE,43032,43032,14.85309404,-0.0065,0.511,0.565,3,6,0.156
3877,FALSE,56148,56148,585.0315464,0.0244,0.51,0.503,29,4.4,0.2193
3878,FALSE,46201,46201,22.48439934,-0.0491,0.505,0.206,2,5.7,0.2033
3879,FALSE,33661,33661,2.582223886,-0.1109,0.498,0.31,1,6.8,0.1274
3880,FALSE,71118,71118,39.54778812,0.1035,0.509,0.399,6,4.8,0.1899
3881,FALSE,84564,84564,369.7924915,-0.0111,0.503,0.129,11,3.6,0.1788
3882,FALSE,48943,48943,30.7049393,-0.0315,0.449,0.036,4,4.9,0.209
3883,FALSE,83188,83188,474.2474307,0.0315,0.499,0.216,10,3.8,0.1793
3884,FALSE,89071,89071,283.7870872,0.0446,0.506,0.034,8,3.4,0.1848
3885,FALSE,58055,58055,110.7258431,-0.0451,0.487,0.031,5,4.3,0.1862
3886,FALSE,55091,55091,20.557588,-0.0674,0.483,0.03,9,4.7,0.1756
3887,FALSE,93007,93007,71343.72947,0.0263,0.526,0.256,5,3.5,0.302
3888,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
3889,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
3890,FALSE,72975,72975,20766.76003,0.0103,0.515,0.282,16,3.5,0.2304
3891,FALSE,50143,50143,119.6942916,-0.0631,0.507,0.078,5,4.7,0.1712
3892,FALSE,63671,63671,13.99996073,0.0792,0.494,0.505,3,3.1,0.2131
3893,FALSE,56516,56516,188.6056833,-0.0271,0.502,0.062,4,4.3,0.1839
3894,FALSE,84564,84564,369.7924915,-0.0111,0.503,0.129,11,3.6,0.1788
3895,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
3896,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
3897,FALSE,50143,50143,119.6942916,-0.0631,0.507,0.078,5,4.7,0.1712
3898,FALSE,63240,63240,73.7572553,-0.0276,0.509,0.028,7,4.6,0.1751
3899,FALSE,72975,72975,20766.76003,0.0103,0.515,0.282,16,3.5,0.2304
3900,FALSE,58214,58214,67.24465454,-0.0576,0.458,0.033,3,4.4,0.2066
3901,FALSE,61597,61597,591.641722,-0.0141,0.518,0.052,18,3.9,0.1949
3902,FALSE,56897,56897,73.63471867,-0.0329,0.483,0.029,3,4.1,0.1827
3903,FALSE,64090,64090,157.9500727,-0.0277,0.504,0.106,15,3.8,0.186
3904,FALSE,59176,59176,215.2748663,0.006,0.509,0.054,6,3.6,0.1832
3905,FALSE,56599,56599,20.62950751,-0.0301,0.493,0.018,1,5.5,0.1733
3906,FALSE,117767,117767,4765.886006,0.0128,0.512,0.175,7,3.4,0.1781
3907,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
3908,FALSE,55091,55091,20.557588,-0.0674,0.483,0.03,9,4.7,0.1756
3909,FALSE,48943,48943,30.7049393,-0.0315,0.449,0.036,4,4.9,0.209
3910,FALSE,52179,52179,269.9024889,-0.0531,0.507,0.044,2,4.7,0.1682
3911,FALSE,51064,51064,105.083332,-0.0363,0.475,0.037,5,3.8,0.1962
3912,FALSE,66501,66501,36148.65285,0.0216,0.526,0.189,19,4.1,0.2597
3913,FALSE,72975,72975,20766.76003,0.0103,0.515,0.282,16,3.5,0.2304
3914,FALSE,62159,62159,1128.673702,-0.0035,0.518,0.092,19,4.2,0.2043
3915,FALSE,61597,61597,591.641722,-0.0141,0.518,0.052,18,3.9,0.1949
3916,FALSE,72975,72975,20766.76003,0.0103,0.515,0.282,16,3.5,0.2304
3917,FALSE,53115,53115,103.1337298,-0.0627,0.501,0.051,1,4.7,0.1889
3918,FALSE,64090,64090,157.9500727,-0.0277,0.504,0.106,15,3.8,0.186
3919,FALSE,83188,83188,474.2474307,0.0315,0.499,0.216,10,3.8,0.1793
3920,FALSE,117767,117767,4765.886006,0.0128,0.512,0.175,7,3.4,0.1781
3921,FALSE,55091,55091,20.557588,-0.0674,0.483,0.03,9,4.7,0.1756
3922,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
3923,FALSE,84564,84564,369.7924915,-0.0111,0.503,0.129,11,3.6,0.1788
3924,FALSE,55091,55091,20.557588,-0.0674,0.483,0.03,9,4.7,0.1756
3925,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
3926,FALSE,53829,53829,86.57958836,-0.0582,0.475,0.078,5,5.6,0.2336
3927,FALSE,64090,64090,157.9500727,-0.0277,0.504,0.106,15,3.8,0.186
3928,FALSE,66501,66501,36148.65285,0.0216,0.526,0.189,19,4.1,0.2597
3929,FALSE,84564,84564,369.7924915,-0.0111,0.503,0.129,11,3.6,0.1788
3930,TRUE,52414,52414,59.39203354,-0.0465,0.515,0.038,4,4.2,0.1509
3931,FALSE,117767,117767,4765.886006,0.0128,0.512,0.175,7,3.4,0.1781
3932,FALSE,105241,105241,1618.989508,-0.0113,0.508,0.202,27,3.7,0.1779
3933,FALSE,56371,56371,400.6459159,-0.0343,0.512,0.033,3,5,0.1847
3934,FALSE,72975,72975,20766.76003,0.0103,0.515,0.282,16,3.5,0.2304
3935,FALSE,62159,62159,1128.673702,-0.0035,0.518,0.092,19,4.2,0.2043
3936,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
3937,FALSE,70688,70688,243.2655714,-0.0045,0.506,0.052,5,3.8,0.2065
3938,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
3939,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
3940,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
3941,FALSE,51894,51894,52.83096152,-0.0693,0.499,0.023,1,4.4,0.1689
3942,FALSE,52414,52414,59.39203354,-0.0465,0.515,0.038,4,4.2,0.1509
3943,FALSE,53829,53829,86.57958836,-0.0582,0.475,0.078,5,5.6,0.2336
3944,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
3945,FALSE,69408,69408,584.3604869,0.0043,0.516,0.063,6,3.6,0.1957
3946,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
3947,FALSE,60612,60612,73.67593001,-0.0175,0.513,0.023,4,3.7,0.1572
3948,FALSE,72975,72975,20766.76003,0.0103,0.515,0.282,16,3.5,0.2304
3949,FALSE,89071,89071,283.7870872,0.0446,0.506,0.034,8,3.4,0.1848
3950,FALSE,49411,49411,44.77862797,-0.0619,0.492,0.017,1,5.5,0.1536
3951,FALSE,63240,63240,73.7572553,-0.0276,0.509,0.028,7,4.6,0.1751
3952,FALSE,89071,89071,283.7870872,0.0446,0.506,0.034,8,3.4,0.1848
3953,FALSE,101741,101741,2247.416358,0.019,0.515,0.255,12,3.8,0.1788
3954,FALSE,41470,41470,33689.82801,0.0233,0.528,0.564,4,5.4,0.2267
3955,FALSE,58851,58851,77.91499506,-0.028,0.487,0.168,3,4,0.179
3956,FALSE,71563,71563,93.68289205,-0.0611,0.5,0.05,2,3.2,0.164
3957,FALSE,41470,41470,33689.82801,0.0233,0.528,0.564,4,5.4,0.2267
3958,FALSE,66501,66501,36148.65285,0.0216,0.526,0.189,19,4.1,0.2597
3959,FALSE,83188,83188,474.2474307,0.0315,0.499,0.216,10,3.8,0.1793
3960,FALSE,60620,60620,881.0858038,-0.0004,0.516,0.058,20,4.3,0.2046
3961,FALSE,66501,66501,36148.65285,0.0216,0.526,0.189,19,4.1,0.2597
3962,FALSE,63240,63240,73.7572553,-0.0276,0.509,0.028,7,4.6,0.1751
3963,FALSE,52414,52414,59.39203354,-0.0465,0.515,0.038,4,4.2,0.1509
3964,FALSE,61713,61713,108.3330025,-0.0353,0.506,0.023,6,4.5,0.16
3965,FALSE,55143,55143,95.3985885,-0.0369,0.511,0.028,1,4.9,0.1655
3966,FALSE,84564,84564,369.7924915,-0.0111,0.503,0.129,11,3.6,0.1788
3967,FALSE,66754,66754,170.4439769,0.0168,0.511,0.051,11,3.9,0.1713
3968,FALSE,61713,61713,108.3330025,-0.0353,0.506,0.023,6,4.5,0.16
