fips_txt,Stabr,area_name,countbrewpub,countcontract,countmicro,countregional,counttotal,countlargest,countbest,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019,countyshort
42059,PA,"Greene County, PA",0,0,0,0,0,0,0,56599,18.2,39.84898,-80.225694,36233,Greene
42061,PA,"Huntingdon County, PA",0,0,0,0,0,0,0,54323,16.9,40.42232,-77.968584,45144,Huntingdon
42063,PA,"Indiana County, PA",1,0,1,0,2,0,0,51299,22.6,40.65143,-79.087545,84073,Indiana
42065,PA,"Jefferson County, PA",0,0,0,0,0,0,0,50789,16.4,41.13029,-78.999044,43425,Jefferson
42067,PA,"Juniata County, PA",0,0,0,0,0,0,0,57837,14.2,40.53067,-77.400438,24763,Juniata
42069,PA,"Lackawanna County, PA",1,0,0,0,1,0,0,53655,27.7,41.44025,-75.609587,209674,Lackawanna
42071,PA,"Lancaster County, PA",11,0,6,0,18,0,0,67515,26.9,40.04199,-76.250198,545724,Lancaster
42073,PA,"Lawrence County, PA",2,0,0,0,2,0,0,50979,21.4,40.99274,-80.334446,85512,Lawrence
42075,PA,"Lebanon County, PA",2,0,0,0,3,0,0,61560,20.3,40.36734,-76.458009,141793,Lebanon
42077,PA,"Lehigh County, PA",2,0,4,0,7,0,0,65436,29.4,40.61424,-75.590627,369318,Lehigh
42079,PA,"Luzerne County, PA",1,1,3,1,6,0,0,53439,23.2,41.17279,-75.976035,317417,Luzerne
42081,PA,"Lycoming County, PA",3,0,1,0,4,0,0,53762,22.8,41.34362,-77.055253,113299,Lycoming
42083,PA,"McKean County, PA",0,0,0,0,1,0,0,53266,18.1,41.81459,-78.572463,40625,McKean
42085,PA,"Mercer County, PA",3,0,2,0,5,0,0,54099,22.6,41.30001,-80.252786,109424,Mercer
42087,PA,"Mifflin County, PA",0,0,0,0,0,0,0,50571,12.5,40.61189,-77.620661,46138,Mifflin
42089,PA,"Monroe County, PA",2,0,0,0,3,0,0,63012,24.4,41.05623,-75.329037,170271,Monroe
42091,PA,"Montgomery County, PA",10,0,3,1,18,0,2,92340,48.7,40.21,-75.370201,830915,Montgomery
42093,PA,"Montour County, PA",1,0,2,0,4,0,0,65534,32.8,41.02926,-76.665259,18230,Montour
42095,PA,"Northampton County, PA",3,0,3,1,9,0,0,73780,29.2,40.75279,-75.307447,305285,Northampton
42097,PA,"Northumberland County, PA",0,0,1,0,2,0,0,47967,16,40.85152,-76.709877,90843,Northumberland
42099,PA,"Perry County, PA",0,0,0,0,2,0,0,65401,16.4,40.39778,-77.266328,46272,Perry
42101,PA,"Philadelphia County/city, PA",9,0,8,1,19,0,0,47598,28.6,40.00938,-75.133346,1584064,Philadelphia
42103,PA,"Pike County, PA",0,0,0,0,0,0,0,66595,28,41.32595,-75.031514,55809,Pike
42105,PA,"Potter County, PA",0,0,0,0,0,0,0,49054,15.5,41.74822,-77.894735,16526,Potter
42107,PA,"Schuylkill County, PA",0,0,0,2,3,2,0,55951,16.2,40.70369,-76.2178,141359,Schuylkill
42109,PA,"Snyder County, PA",1,0,0,0,1,0,0,56873,18.4,40.75535,-77.072954,40372,Snyder
42111,PA,"Somerset County, PA",0,0,1,0,1,0,0,49082,15.5,39.9813,-79.028486,73447,Somerset
42113,PA,"Sullivan County, PA",0,0,0,0,0,0,0,51718,17.3,41.43979,-76.511525,6066,Sullivan
42115,PA,"Susquehanna County, PA",0,0,2,0,2,0,0,60235,17.8,41.81967,-75.800969,40328,Susquehanna
42117,PA,"Tioga County, PA",1,0,0,0,1,0,0,51324,19.1,41.76686,-77.257288,40591,Tioga
42119,PA,"Union County, PA",1,0,0,0,1,0,0,61306,25.5,40.96218,-77.055475,44923,Union
42121,PA,"Venango County, PA",0,0,0,0,0,0,0,53619,17.6,41.40198,-79.754418,50668,Venango
42123,PA,"Warren County, PA",0,0,0,0,0,0,0,52592,19.3,41.84367,-79.313173,39191,Warren
42125,PA,"Washington County, PA",1,0,1,0,3,0,0,65558,29.5,40.20001,-80.252132,206865,Washington
42127,PA,"Wayne County, PA",3,0,1,0,4,0,0,56265,20.4,41.64659,-75.292485,51361,Wayne
42129,PA,"Westmoreland County, PA",1,1,3,1,7,0,0,59407,28.5,40.31107,-79.466688,348899,Westmoreland
42131,PA,"Wyoming County, PA",0,0,0,0,0,0,0,60419,19.6,41.52514,-76.00878,26794,Wyoming
42133,PA,"York County, PA",7,0,8,0,15,0,0,69101,24.2,39.92184,-76.728446,449058,York
44001,RI,"Bristol County, RI",0,0,0,0,0,0,0,87926,47.1,41.70527,-71.285053,48479,Bristol
44003,RI,"Kent County, RI",0,0,1,0,3,0,0,74230,32.1,41.67775,-71.576314,164292,Kent
44005,RI,"Newport County, RI",1,0,1,0,2,0,0,80862,47.9,41.50273,-71.284063,82082,Newport
44007,RI,"Providence County, RI",3,0,4,1,9,1,0,62165,28.1,41.87049,-71.578242,638931,Providence
44009,RI,"Washington County, RI",1,0,5,0,6,0,0,86450,45,41.40116,-71.617612,125577,Washington
45001,SC,"Abbeville County, SC",0,0,0,0,0,0,0,46499,15.9,34.21381,-82.46046,24527,Abbeville
45003,SC,"Aiken County, SC",1,0,0,0,2,0,0,56824,26.4,33.54932,-81.63387,170872,Aiken
45005,SC,"Allendale County, SC",0,0,0,0,0,0,0,32147,9.4,32.97978,-81.363421,8688,Allendale
45007,SC,"Anderson County, SC",0,0,0,0,0,0,0,54496,21.4,34.51955,-82.638086,202558,Anderson
45009,SC,"Bamberg County, SC",0,0,0,0,0,0,0,35364,18.7,33.20302,-81.053161,14066,Bamberg
45011,SC,"Barnwell County, SC",0,0,0,0,0,0,0,36675,11.5,33.26068,-81.433753,20866,Barnwell
45013,SC,"Beaufort County, SC",2,0,2,0,5,0,0,73890,40.3,32.35815,-80.68932,192122,Beaufort
45015,SC,"Berkeley County, SC",0,0,0,0,0,0,0,68690,23.8,33.2077,-79.953655,227907,Berkeley
45017,SC,"Calhoun County, SC",0,0,0,0,0,0,0,47090,19.2,33.67478,-80.780347,14553,Calhoun
45019,SC,"Charleston County, SC",3,1,16,0,21,0,0,70980,42.8,32.80046,-79.94248,411406,Charleston
45021,SC,"Cherokee County, SC",0,0,0,0,0,0,0,46905,13.8,35.0498,-81.607647,57300,Cherokee
45023,SC,"Chester County, SC",0,0,0,0,0,0,0,45400,13.7,34.68935,-81.161249,32244,Chester
45025,SC,"Chesterfield County, SC",0,0,0,0,0,0,0,42441,10.1,34.63702,-80.159227,45650,Chesterfield
45027,SC,"Clarendon County, SC",0,0,0,0,0,0,0,39900,15.5,33.66468,-80.217889,33745,Clarendon
45029,SC,"Colleton County, SC",0,0,0,0,0,0,0,40808,15.2,32.83498,-80.655345,37677,Colleton
45031,SC,"Darlington County, SC",0,0,0,0,0,0,0,44007,17.2,34.33219,-79.962116,66618,Darlington
45033,SC,"Dillon County, SC",0,0,0,0,0,0,0,35483,11.1,34.39017,-79.374964,30479,Dillon
45035,SC,"Dorchester County, SC",0,0,1,0,2,0,0,68051,27.9,33.08219,-80.404697,162809,Dorchester
45037,SC,"Edgefield County, SC",0,0,0,0,0,0,0,52591,17.8,33.7765,-81.968245,27260,Edgefield
45039,SC,"Fairfield County, SC",0,0,0,0,0,0,0,42496,17,34.39567,-81.127001,22347,Fairfield
45041,SC,"Florence County, SC",2,0,0,0,2,0,0,49770,23.1,34.02854,-79.710233,138293,Florence
45043,SC,"Georgetown County, SC",0,0,0,0,0,0,0,53747,27.2,33.41753,-79.300812,62680,Georgetown
45045,SC,"Greenville County, SC",4,0,5,1,12,0,0,64399,34.2,34.89265,-82.372077,523542,Greenville
45047,SC,"Greenwood County, SC",1,0,0,0,1,0,0,43958,23.5,34.1558,-82.127876,70811,Greenwood
45049,SC,"Hampton County, SC",0,0,0,0,0,0,0,37560,11.4,32.77832,-81.143362,19222,Hampton
45051,SC,"Horry County, SC",2,0,1,0,3,0,0,53648,23.6,33.90927,-78.976675,354081,Horry
45053,SC,"Jasper County, SC",0,0,0,0,1,0,0,50790,16.9,32.43059,-81.021627,30073,Jasper
45055,SC,"Kershaw County, SC",0,0,0,0,0,0,0,56318,19.9,34.33836,-80.590885,66551,Kershaw
45057,SC,"Lancaster County, SC",0,0,1,0,2,0,0,63842,26.9,34.68682,-80.703689,98012,Lancaster
45059,SC,"Laurens County, SC",0,0,0,0,0,0,0,47038,15.4,34.48348,-82.005657,67493,Laurens
45061,SC,"Lee County, SC",0,0,0,0,0,0,0,37710,12.3,34.15864,-80.251209,16828,Lee
45063,SC,"Lexington County, SC",2,0,2,0,5,0,0,62059,30.1,33.89255,-81.272853,298750,Lexington
45065,SC,"McCormick County, SC",0,0,0,0,0,0,0,48645,20.2,33.89761,-82.316192,9463,McCormick
45067,SC,"Marion County, SC",0,0,0,0,0,0,0,35138,14.4,34.0807,-79.362131,30657,Marion
45069,SC,"Marlboro County, SC",0,0,0,0,0,0,0,34532,9.4,34.60181,-79.677942,26118,Marlboro
45071,SC,"Newberry County, SC",0,0,0,0,0,0,0,50773,17.1,34.28973,-81.600053,38440,Newberry
45073,SC,"Oconee County, SC",0,0,1,0,2,0,0,52240,24.6,34.74876,-83.061522,79546,Oconee
45075,SC,"Orangeburg County, SC",0,0,0,0,0,0,0,38736,19.5,33.43614,-80.802913,86175,Orangeburg
45077,SC,"Pickens County, SC",0,0,0,0,0,0,0,52949,24.5,34.88736,-82.725368,126884,Pickens
45079,SC,"Richland County, SC",4,0,2,0,7,0,0,52905,37.7,34.02978,-80.896566,415759,Richland
45081,SC,"Saluda County, SC",0,0,0,0,0,0,0,49493,16.1,34.00528,-81.727903,20473,Saluda
45083,SC,"Spartanburg County, SC",2,0,1,0,3,0,0,55588,23.8,34.93324,-81.991053,319785,Spartanburg
45085,SC,"Sumter County, SC",0,0,0,0,0,0,0,49611,18.5,33.91605,-80.382472,106721,Sumter
45087,SC,"Union County, SC",0,0,0,0,0,0,0,42851,12.1,34.69051,-81.615831,27316,Union
45089,SC,"Williamsburg County, SC",0,0,0,0,0,0,0,34409,12.7,33.62646,-79.716475,30368,Williamsburg
45091,SC,"York County, SC",1,0,1,0,3,0,0,68468,32,34.97019,-81.183189,280979,York
46003,SD,"Aurora County, SD",0,0,0,0,0,0,0,56360,20.6,43.72472,-98.577587,2751,Aurora
46005,SD,"Beadle County, SD",0,0,0,0,0,0,0,51844,20.1,44.41827,-98.279422,18453,Beadle
46007,SD,"Bennett County, SD",0,0,0,0,0,0,0,36345,18.4,43.18483,-101.676426,3365,Bennett
46009,SD,"Bon Homme County, SD",0,0,0,0,0,0,0,52660,18.4,42.98603,-97.885613,6901,Bon Homme
46011,SD,"Brookings County, SD",1,0,1,0,2,0,0,59036,39.2,44.37668,-96.797797,35077,Brookings
46013,SD,"Brown County, SD",0,0,0,0,1,0,0,61447,29.3,45.58925,-98.352175,38839,Brown
46015,SD,"Brule County, SD",0,0,0,0,0,0,0,65008,24.8,43.72988,-99.092941,5297,Brule
46017,SD,"Buffalo County, SD",0,0,0,0,0,0,0,26671,9.4,44.04431,-99.203998,1962,Buffalo
46019,SD,"Butte County, SD",0,0,0,0,0,0,0,50105,20.6,44.89644,-103.501762,10429,Butte
46021,SD,"Campbell County, SD",0,0,0,0,0,0,0,56043,28.8,45.78224,-100.027951,1376,Campbell
46023,SD,"Charles Mix County, SD",0,0,0,0,0,0,0,51340,17.5,43.20619,-98.595143,9292,Charles Mix
46025,SD,"Clark County, SD",0,0,0,0,0,0,0,54158,18.6,44.85521,-97.724912,3736,Clark
46027,SD,"Clay County, SD",0,0,0,0,0,0,0,51039,48.4,42.913,-96.979795,14070,Clay
46029,SD,"Codington County, SD",1,0,0,0,1,0,0,63442,21.6,44.96632,-97.198843,28009,Codington
46031,SD,"Corson County, SD",0,0,0,0,0,0,0,32848,17,45.69834,-101.176017,4086,Corson
46033,SD,"Custer County, SD",1,0,0,0,1,0,0,63665,25,43.68494,-103.46225,8972,Custer
46035,SD,"Davison County, SD",0,0,0,0,0,0,0,57367,23.9,43.68044,-98.155868,19775,Davison
46037,SD,"Day County, SD",0,0,0,0,0,0,0,51516,20.6,45.36228,-97.593734,5424,Day
46039,SD,"Deuel County, SD",0,0,0,0,0,0,0,65217,23.6,44.75629,-96.690239,4351,Deuel
46041,SD,"Dewey County, SD",0,0,0,0,0,0,0,47640,16,45.15001,-100.852218,5892,Dewey
46043,SD,"Douglas County, SD",0,0,0,0,0,0,0,56030,16.9,43.39151,-98.358433,2921,Douglas
46045,SD,"Edmunds County, SD",0,0,0,0,0,0,0,59905,25.5,45.41168,-99.205362,3829,Edmunds
46047,SD,"Fall River County, SD",0,0,0,0,0,0,0,49965,21.5,43.2215,-103.512102,6713,Fall River
46049,SD,"Faulk County, SD",0,0,0,0,0,0,0,49198,28.9,45.06548,-99.153564,2299,Faulk
46051,SD,"Grant County, SD",0,0,0,0,0,0,0,60057,17.4,45.17264,-96.772261,7052,Grant
46053,SD,"Gregory County, SD",0,0,0,0,0,0,0,42868,20.5,43.17909,-99.202158,4185,Gregory
46055,SD,"Haakon County, SD",0,0,0,0,0,0,0,50747,15.1,44.28431,-101.59179,1899,Haakon
46057,SD,"Hamlin County, SD",0,0,0,0,0,0,0,60864,20.3,44.68062,-97.178598,6164,Hamlin
46059,SD,"Hand County, SD",0,0,0,0,0,0,0,56239,23.3,44.54671,-99.004575,3191,Hand
46061,SD,"Hanson County, SD",0,0,0,0,0,0,0,78478,20.1,43.68061,-97.796845,3453,Hanson
46063,SD,"Harding County, SD",0,0,0,0,0,0,0,55482,26.1,45.59661,-103.473867,1298,Harding
46065,SD,"Hughes County, SD",0,0,0,0,0,0,0,66952,35.5,44.39226,-99.985846,17526,Hughes
46067,SD,"Hutchinson County, SD",0,0,0,0,0,0,0,59336,25.5,43.33671,-97.749383,7291,Hutchinson
46069,SD,"Hyde County, SD",0,0,0,0,0,0,0,63454,22.5,44.5373,-99.492148,1301,Hyde
46071,SD,"Jackson County, SD",0,0,0,0,0,0,0,37879,20.5,43.67729,-101.626455,3344,Jackson
46073,SD,"Jerauld County, SD",0,0,0,0,0,0,0,52162,20.8,44.06342,-98.623188,2013,Jerauld
46075,SD,"Jones County, SD",0,0,0,0,0,0,0,52650,24,43.95199,-100.686139,903,Jones
46077,SD,"Kingsbury County, SD",0,0,0,0,0,0,0,61992,22.7,44.36297,-97.499313,4939,Kingsbury
46079,SD,"Lake County, SD",0,0,0,0,0,0,0,63946,32.9,44.02845,-97.123223,12797,Lake
46081,SD,"Lawrence County, SD",0,0,2,0,3,0,0,53902,34.7,44.35367,-103.796528,25844,Lawrence
46083,SD,"Lincoln County, SD",0,0,0,0,0,0,0,86235,39.4,43.27942,-96.722286,61128,Lincoln
46085,SD,"Lyman County, SD",0,0,0,0,0,0,0,47813,19.8,43.89481,-99.841925,3781,Lyman
46087,SD,"McCook County, SD",0,0,0,0,0,0,0,62535,23.4,43.67892,-97.362036,5586,McCook
46089,SD,"McPherson County, SD",0,0,0,0,0,0,0,43243,16.4,45.78425,-99.211421,2379,McPherson
46091,SD,"Marshall County, SD",0,0,0,0,0,0,0,59103,24,45.73705,-97.580884,4935,Marshall
46093,SD,"Meade County, SD",1,0,0,0,2,0,0,59981,27.2,44.60679,-102.715864,28332,Meade
46095,SD,"Mellette County, SD",0,0,0,0,0,0,0,36489,13.7,43.58493,-100.760598,2061,Mellette
46097,SD,"Miner County, SD",0,0,0,0,0,0,0,52230,20.2,44.01733,-97.60979,2216,Miner
46099,SD,"Minnehaha County, SD",3,0,2,0,8,0,0,63162,31.9,43.66747,-96.795726,193134,Minnehaha
46101,SD,"Moody County, SD",0,0,0,0,0,0,0,61029,21,44.01243,-96.676054,6576,Moody
46102,SD,"Oglala Lakota County, SD",0,0,0,0,0,0,0,34078,11.8,43.34194,-102.55948,14177,Oglala Lakota
46103,SD,"Pennington County, SD",3,0,3,0,6,0,0,58919,30.7,44.00235,-102.823802,113775,Pennington
46105,SD,"Perkins County, SD",0,0,0,0,0,0,0,49999,20,45.48339,-102.467995,2865,Perkins
46107,SD,"Potter County, SD",0,0,0,0,0,0,0,58012,21.8,45.06428,-99.949631,2153,Potter
46109,SD,"Roberts County, SD",0,0,0,0,0,0,0,49088,17.2,45.6234,-96.947551,10394,Roberts
46111,SD,"Sanborn County, SD",0,0,0,0,0,0,0,56507,19.7,44.02103,-98.092105,2344,Sanborn
46115,SD,"Spink County, SD",0,0,0,0,0,0,0,54666,22.2,44.93103,-98.339644,6376,Spink
46117,SD,"Stanley County, SD",0,0,0,0,0,0,0,70472,31.3,44.41555,-100.749163,3098,Stanley
46119,SD,"Sully County, SD",0,0,0,0,0,0,0,61791,25.5,44.72233,-100.131399,1391,Sully
46121,SD,"Todd County, SD",0,0,0,0,0,0,0,34015,15.8,43.20817,-100.717204,10177,Todd
46123,SD,"Tripp County, SD",0,0,0,0,0,0,0,50503,21.5,43.34973,-99.876219,5441,Tripp
46125,SD,"Turner County, SD",0,0,0,0,0,0,0,63852,23.2,43.30867,-97.150185,8384,Turner
46127,SD,"Union County, SD",0,0,0,0,0,0,0,83910,30.4,42.83111,-96.650829,15932,Union
46129,SD,"Walworth County, SD",0,0,0,0,0,0,0,51472,23.2,45.42761,-100.027856,5435,Walworth
46135,SD,"Yankton County, SD",0,0,0,0,0,0,0,60868,28.2,43.00661,-97.388339,22814,Yankton
46137,SD,"Ziebach County, SD",0,0,0,0,0,0,0,33508,16.3,44.98167,-101.669225,2756,Ziebach
47001,TN,"Anderson County, TN",1,0,0,0,1,0,0,50973,23.5,36.11673,-84.195418,76978,Anderson
47003,TN,"Bedford County, TN",0,0,0,0,0,0,0,50539,16.3,35.51366,-86.458294,49713,Bedford
47005,TN,"Benton County, TN",0,0,0,0,0,0,0,42322,12.6,36.06925,-88.071212,16160,Benton
47007,TN,"Bledsoe County, TN",0,0,0,0,0,0,0,42730,12.9,35.59367,-85.205979,15064,Bledsoe
47009,TN,"Blount County, TN",0,0,1,0,3,0,0,59368,24,35.68819,-83.922973,133088,Blount
47011,TN,"Bradley County, TN",0,0,0,0,0,0,0,52534,21.9,35.15391,-84.859414,108110,Bradley
47013,TN,"Campbell County, TN",0,0,0,0,0,0,0,42500,11.9,36.40159,-84.15925,39842,Campbell
47015,TN,"Cannon County, TN",0,0,0,0,0,0,0,52960,13.8,35.80839,-86.062404,14678,Cannon
47017,TN,"Carroll County, TN",0,0,0,0,0,0,0,43258,17.2,35.9679,-88.451659,27767,Carroll
47019,TN,"Carter County, TN",0,0,0,0,0,0,0,39964,16.8,36.28474,-82.126593,56391,Carter
47021,TN,"Cheatham County, TN",0,0,0,0,0,0,0,62786,19.6,36.25518,-87.100816,40667,Cheatham
47023,TN,"Chester County, TN",0,0,0,0,0,0,0,50769,16.4,35.41664,-88.605505,17297,Chester
47025,TN,"Claiborne County, TN",0,0,0,0,0,0,0,40116,15.2,36.50156,-83.660724,31959,Claiborne
47027,TN,"Clay County, TN",0,0,0,0,0,0,0,36694,14.6,36.54577,-85.545718,7615,Clay
47029,TN,"Cocke County, TN",0,0,0,0,0,0,0,40528,10.8,35.9162,-83.119223,36004,Cocke
47031,TN,"Coffee County, TN",0,0,1,0,2,0,0,54931,19.6,35.48876,-86.078219,56520,Coffee
47033,TN,"Crockett County, TN",0,0,0,0,0,0,0,45642,13,35.81131,-89.135349,14230,Crockett
47035,TN,"Cumberland County, TN",0,0,0,0,0,0,0,49142,18.3,35.9524,-84.994761,60520,Cumberland
47037,TN,"Davidson County, TN",4,1,13,1,21,0,0,63846,40.3,36.16913,-86.78479,694144,Davidson
47039,TN,"Decatur County, TN",0,0,0,0,0,0,0,45215,12.8,35.60342,-88.107384,11663,Decatur
47041,TN,"DeKalb County, TN",0,0,0,0,0,0,0,46407,15.7,35.98222,-85.833596,20490,DeKalb
47043,TN,"Dickson County, TN",0,0,0,0,0,0,0,59126,15.4,36.14553,-87.364155,53948,Dickson
47045,TN,"Dyer County, TN",0,0,0,0,0,0,0,48770,16.9,36.0542,-89.398306,37159,Dyer
47047,TN,"Fayette County, TN",0,0,0,0,1,0,0,67345,21.7,35.19699,-89.413803,41133,Fayette
47049,TN,"Fentress County, TN",0,0,0,0,0,0,0,38608,13.6,36.37608,-84.932703,18523,Fentress
47051,TN,"Franklin County, TN",0,0,0,0,0,0,0,54319,20.7,35.15593,-86.099203,42208,Franklin
47053,TN,"Gibson County, TN",0,0,0,0,0,0,0,46384,17.8,35.99169,-88.933776,49133,Gibson
47055,TN,"Giles County, TN",0,0,0,0,0,0,0,50847,15.1,35.20272,-87.035319,29464,Giles
47057,TN,"Grainger County, TN",0,0,0,0,0,0,0,44929,10.6,36.27746,-83.509493,23320,Grainger
47059,TN,"Greene County, TN",0,0,0,0,0,0,0,44975,15.3,36.179,-82.847746,69069,Greene
47061,TN,"Grundy County, TN",0,0,0,0,0,0,0,38447,12.1,35.38727,-85.722188,13427,Grundy
47063,TN,"Hamblen County, TN",0,0,0,0,0,0,0,46842,16.1,36.2184,-83.266071,64934,Hamblen
47065,TN,"Hamilton County, TN",4,0,5,0,10,0,0,57802,31.2,35.15919,-85.202296,367804,Hamilton
47067,TN,"Hancock County, TN",0,0,0,0,0,0,0,31938,11.5,36.52142,-83.227453,6620,Hancock
47069,TN,"Hardeman County, TN",0,0,0,0,0,0,0,40989,11.4,35.21813,-88.989037,25050,Hardeman
47071,TN,"Hardin County, TN",0,0,0,0,0,0,0,44510,13.9,35.20189,-88.185696,25652,Hardin
47073,TN,"Hawkins County, TN",0,0,0,0,0,0,0,46602,14,36.45221,-82.931386,56786,Hawkins
47075,TN,"Haywood County, TN",0,0,0,0,0,0,0,38950,12.6,35.58669,-89.282536,17304,Haywood
47077,TN,"Henderson County, TN",0,0,0,0,0,0,0,46826,13.8,35.654,-88.387674,28117,Henderson
47079,TN,"Henry County, TN",0,0,1,0,1,0,0,43159,17.1,36.3254,-88.300384,32345,Henry
47081,TN,"Hickman County, TN",0,0,0,0,0,0,0,46176,11,35.8024,-87.467114,25178,Hickman
47083,TN,"Houston County, TN",0,0,0,0,0,0,0,40915,10.6,36.28578,-87.705605,8201,Houston
47085,TN,"Humphreys County, TN",0,0,0,0,0,0,0,52121,13.3,36.04044,-87.790625,18582,Humphreys
47087,TN,"Jackson County, TN",0,0,0,0,0,0,0,41749,9,36.35424,-85.674182,11786,Jackson
47089,TN,"Jefferson County, TN",0,0,0,0,0,0,0,50332,16.4,36.04848,-83.440966,54495,Jefferson
47091,TN,"Johnson County, TN",0,0,0,0,0,0,0,40219,11.3,36.4532,-81.861237,17788,Johnson
47093,TN,"Knox County, TN",8,0,7,0,16,0,0,60316,36.7,35.99273,-83.937721,470313,Knox
47095,TN,"Lake County, TN",0,0,0,0,0,0,0,34059,10.4,36.33391,-89.485537,7016,Lake
47097,TN,"Lauderdale County, TN",0,0,0,0,0,0,0,43545,8.8,35.76295,-89.627732,25633,Lauderdale
47099,TN,"Lawrence County, TN",0,0,0,0,0,0,0,43448,12.5,35.22048,-87.396546,44142,Lawrence
47101,TN,"Lewis County, TN",0,0,0,0,0,0,0,45874,11.5,35.52324,-87.496983,12268,Lewis
47103,TN,"Lincoln County, TN",0,0,0,0,0,0,0,54558,18.8,35.14253,-86.593388,34366,Lincoln
47105,TN,"Loudon County, TN",0,0,0,0,0,0,0,65226,26.3,35.73745,-84.316204,54068,Loudon
47107,TN,"McMinn County, TN",0,0,0,0,0,0,0,49836,15.8,35.42447,-84.619963,53794,McMinn
47109,TN,"McNairy County, TN",0,0,0,0,0,0,0,45469,12.7,35.17563,-88.564671,25694,McNairy
47111,TN,"Macon County, TN",0,0,0,0,0,0,0,44334,10,36.53784,-86.001231,24602,Macon
47113,TN,"Madison County, TN",0,0,0,0,0,0,0,50401,25.9,35.60606,-88.833424,97984,Madison
47115,TN,"Marion County, TN",0,0,0,0,0,0,0,47675,11.6,35.13342,-85.618399,28907,Marion
47117,TN,"Marshall County, TN",0,0,0,0,0,0,0,58151,14.3,35.46839,-86.765886,34375,Marshall
47119,TN,"Maury County, TN",0,0,1,0,3,0,0,66434,21.8,35.6157,-87.077763,96387,Maury
47121,TN,"Meigs County, TN",0,0,0,0,0,0,0,48334,10.5,35.5034,-84.823888,12422,Meigs
47123,TN,"Monroe County, TN",0,0,0,0,0,0,0,50506,12.8,35.44767,-84.249786,46545,Monroe
47125,TN,"Montgomery County, TN",2,0,1,0,4,0,0,57606,27.2,36.50035,-87.380887,208993,Montgomery
47127,TN,"Moore County, TN",0,0,0,0,0,0,0,61804,20.7,35.28889,-86.358684,6488,Moore
47129,TN,"Morgan County, TN",1,0,0,0,1,0,0,43952,7.3,36.1387,-84.639262,21403,Morgan
47131,TN,"Obion County, TN",0,0,0,0,0,0,0,44061,14.9,36.35818,-89.150175,30069,Obion
47133,TN,"Overton County, TN",0,0,0,0,0,0,0,43636,13.1,36.34485,-85.283076,22241,Overton
47135,TN,"Perry County, TN",0,0,0,0,0,0,0,42939,11.5,35.65979,-87.877027,8076,Perry
47137,TN,"Pickett County, TN",0,0,0,0,0,0,0,41860,8.7,36.55936,-85.075741,5048,Pickett
47139,TN,"Polk County, TN",0,0,0,0,0,0,0,45922,11,35.10944,-84.541112,16832,Polk
47141,TN,"Putnam County, TN",0,0,3,0,4,0,0,49083,25.4,36.14081,-85.496928,80245,Putnam
47143,TN,"Rhea County, TN",1,0,0,0,1,0,0,47599,15.2,35.60059,-84.949552,33167,Rhea
47145,TN,"Roane County, TN",0,0,0,0,0,0,0,50561,19.5,35.84747,-84.523861,53382,Roane
47147,TN,"Robertson County, TN",0,0,0,0,0,0,0,65790,18.6,36.52753,-86.869377,71813,Robertson
47149,TN,"Rutherford County, TN",0,0,1,0,2,0,0,69614,32,35.84337,-86.417213,332285,Rutherford
47151,TN,"Scott County, TN",0,0,0,0,0,0,0,38750,9.4,36.43724,-84.498386,22068,Scott
47153,TN,"Sequatchie County, TN",0,0,0,0,0,0,0,46876,14.6,35.37234,-85.410344,15026,Sequatchie
47155,TN,"Sevier County, TN",2,0,0,0,2,0,0,54476,17.1,35.79128,-83.521955,98250,Sevier
47157,TN,"Shelby County, TN",1,0,5,2,10,0,0,52659,31.1,35.18379,-89.895397,937166,Shelby
47159,TN,"Smith County, TN",0,0,0,0,0,0,0,54570,12.4,36.25565,-85.942078,20157,Smith
47161,TN,"Stewart County, TN",0,0,0,0,0,0,0,52177,14.9,36.51176,-87.851548,13715,Stewart
47163,TN,"Sullivan County, TN",0,0,3,0,3,0,0,51303,22.8,36.51021,-82.299397,158348,Sullivan
47165,TN,"Sumner County, TN",0,0,1,0,1,0,0,69391,26.9,36.47002,-86.458517,191283,Sumner
47167,TN,"Tipton County, TN",0,0,0,0,0,0,0,61436,16.7,35.5003,-89.763708,61599,Tipton
47169,TN,"Trousdale County, TN",0,0,0,0,0,0,0,51982,16.8,36.39303,-86.156691,11284,Trousdale
47171,TN,"Unicoi County, TN",0,0,0,0,0,0,0,44548,14.8,36.10022,-82.418245,17883,Unicoi
47173,TN,"Union County, TN",0,0,0,0,0,0,0,48106,8.5,36.28414,-83.836088,19972,Union
47175,TN,"Van Buren County, TN",0,0,0,0,0,0,0,44451,8.5,35.69925,-85.458411,5872,Van Buren
47177,TN,"Warren County, TN",0,0,0,0,0,0,0,46144,14,35.67828,-85.777363,41277,Warren
47179,TN,"Washington County, TN",0,0,4,0,4,0,0,51879,32.4,36.29567,-82.495037,129375,Washington
47181,TN,"Wayne County, TN",0,0,0,0,0,0,0,45091,11.2,35.24269,-87.819703,16673,Wayne
47183,TN,"Weakley County, TN",0,0,0,0,0,0,0,42506,21.5,36.30352,-88.720785,33328,Weakley
47185,TN,"White County, TN",0,0,1,0,2,0,0,43583,13.5,35.92706,-85.455766,27345,White
